"date","cultivar","location","season","cutting_height","replication","tea_buds_cm","leaf_number","avg_inter_node","open_plane","buds_weight_100","sample_label"
"43991","青心大冇","2-4,5,6","第三水",57,"26",12.4,3,19,0,80.9,"茶菁3"
"43991","青心大冇","2-4,5,6","第三水",57,"27",9.5,3,19,0,80.9,"茶菁3"
"43991","青心大冇","2-4,5,6","第三水",57,"28",5.5,3,19,0,80.9,"茶菁3"
"43991","青心大冇","2-4,5,6","第三水",57,"29",7.3,3,19,0,80.9,"茶菁3"
"43991","青心大冇","2-4,5,6","第三水",57,"30",5.1,3,19,0,80.9,"茶菁3"
"44005","台茶18號","12區","第三水",60,"1",14.9,5,12,0,117.1,"茶菁1"
"44005","台茶18號","12區","第三水",60,"2",11.4,5,12,0,117.1,"茶菁1"
"44005","台茶18號","12區","第三水",60,"3",8.2,4,15,0,117.1,"茶菁1"
"44005","台茶18號","12區","第三水",60,"4",5.4,4,15,0,117.1,"茶菁1"
"44005","台茶18號","12區","第三水",60,"5",4.8,4,15,0,117.1,"茶菁1"
"44005","台茶18號","12區","第三水",60,"6",9.5,5,12,0,117.1,"茶菁1"
"44005","台茶18號","12區","第三水",60,"7",7.2,4,15,0,117.1,"茶菁1"
"44005","台茶18號","12區","第三水",60,"8",9.1,4,15,0,117.1,"茶菁1"
"44005","台茶18號","12區","第三水",60,"9",15.1,5,12,0,117.1,"茶菁1"
"44005","台茶18號","12區","第三水",60,"10",6,3,20,0,117.1,"茶菁1"
"44005","台茶18號","12區","第三水",60,"11",8.3,4,15,0,101.4,"茶菁2"
"44005","台茶18號","12區","第三水",60,"12",7.1,3,20,0,101.4,"茶菁2"
"44005","台茶18號","12區","第三水",60,"13",11.2,4,15,0,101.4,"茶菁2"
"44005","台茶18號","12區","第三水",60,"14",8.2,4,15,0,101.4,"茶菁2"
"44005","台茶18號","12區","第三水",60,"15",7,4,15,0,101.4,"茶菁2"
"44005","台茶18號","12區","第三水",60,"16",3.5,3,20,0,101.4,"茶菁2"
"44005","台茶18號","12區","第三水",60,"17",14.3,6,10,0,101.4,"茶菁2"
"44005","台茶18號","12區","第三水",60,"18",3.6,3,20,0,101.4,"茶菁2"
"44005","台茶18號","12區","第三水",60,"19",9,4,15,0,101.4,"茶菁2"
"44005","台茶18號","12區","第三水",60,"20",3.3,3,20,1,101.4,"茶菁2"
"44005","台茶18號","12區","第三水",60,"21",7.4,4,15,0,119.2,"茶菁3"
"44005","台茶18號","12區","第三水",60,"22",16.6,5,12,0,119.2,"茶菁3"
"44005","台茶18號","12區","第三水",60,"23",2.4,2,30,0,119.2,"茶菁3"
"44005","台茶18號","12區","第三水",60,"24",6.6,3,20,0,119.2,"茶菁3"
"44005","台茶18號","12區","第三水",60,"25",1.9,2,30,1,119.2,"茶菁3"
"44005","台茶18號","12區","第三水",60,"26",10.6,4,15,0,119.2,"茶菁3"
"44005","台茶18號","12區","第三水",60,"27",13.2,6,10,0,119.2,"茶菁3"
"44005","台茶18號","12區","第三水",60,"28",13.7,6,10,1,119.2,"茶菁3"
"44005","台茶18號","12區","第三水",60,"29",14.2,5,12,0,119.2,"茶菁3"
"44005","台茶18號","12區","第三水",60,"30",3,3,20,1,119.2,"茶菁3"
"44012","台茶8號","10-2","第三水",65,"1",10,4,16.25,0,163.9,"茶菁1"
"44012","台茶8號","10-2","第三水",65,"2",5.3,3,21.6666666666667,0,163.9,"茶菁1"
"44012","台茶8號","10-2","第三水",65,"3",10.1,4,16.25,0,163.9,"茶菁1"
"44012","台茶8號","10-2","第三水",65,"4",15,6,10.8333333333333,0,163.9,"茶菁1"
"44012","台茶8號","10-2","第三水",65,"5",1.5,2,32.5,1,163.9,"茶菁1"
"44012","台茶8號","10-2","第三水",65,"6",14,5,13,0,163.9,"茶菁1"
"44012","台茶8號","10-2","第三水",65,"7",3.7,3,21.6666666666667,1,163.9,"茶菁1"
"44012","台茶8號","10-2","第三水",65,"8",9,4,16.25,0,163.9,"茶菁1"
"44012","台茶8號","10-2","第三水",65,"9",5.4,3,21.6666666666667,0,163.9,"茶菁1"
"44012","台茶8號","10-2","第三水",65,"10",14.7,6,10.8333333333333,0,163.9,"茶菁1"
"44012","台茶8號","10-2","第三水",65,"11",12.7,4,16.25,0,153.7,"茶菁2"
"44012","台茶8號","10-2","第三水",65,"12",4.4,3,21.6666666666667,1,153.7,"茶菁2"
"44012","台茶8號","10-2","第三水",65,"13",14.2,5,13,0,153.7,"茶菁2"
"44012","台茶8號","10-2","第三水",65,"14",8.8,4,16.25,0,153.7,"茶菁2"
"44012","台茶8號","10-2","第三水",65,"15",2.7,3,21.6666666666667,1,153.7,"茶菁2"
"44012","台茶8號","10-2","第三水",65,"16",11,4,16.25,0,153.7,"茶菁2"
"44012","台茶8號","10-2","第三水",65,"17",6.8,4,16.25,0,153.7,"茶菁2"
"44012","台茶8號","10-2","第三水",65,"18",13.8,4,16.25,0,153.7,"茶菁2"
"44012","台茶8號","10-2","第三水",65,"19",2.7,2,32.5,1,153.7,"茶菁2"
"44012","台茶8號","10-2","第三水",65,"20",18.7,6,10.8333333333333,0,153.7,"茶菁2"
"44012","台茶8號","10-2","第三水",65,"21",12.3,4,16.25,0,149.6,"茶菁3"
"44012","台茶8號","10-2","第三水",65,"22",4.4,3,21.6666666666667,1,149.6,"茶菁3"
"44012","台茶8號","10-2","第三水",65,"23",9.7,4,16.25,1,149.6,"茶菁3"
"44012","台茶8號","10-2","第三水",65,"24",13,5,13,0,149.6,"茶菁3"
"44012","台茶8號","10-2","第三水",65,"25",8.3,4,16.25,1,149.6,"茶菁3"
"44012","台茶8號","10-2","第三水",65,"26",10.7,5,13,1,149.6,"茶菁3"
"44012","台茶8號","10-2","第三水",65,"27",11.3,4,16.25,0,149.6,"茶菁3"
"44012","台茶8號","10-2","第三水",65,"28",6.3,3,21.6666666666667,0,149.6,"茶菁3"
"44012","台茶8號","10-2","第三水",65,"29",9.7,4,16.25,0,149.6,"茶菁3"
"44012","台茶8號","10-2","第三水",65,"30",5.6,4,16.25,1,149.6,"茶菁3"
"44035","台茶12號","7區","第四水",58,"1",12.7,5,11.6,0,100.8,"茶菁1"
"44035","台茶12號","7區","第四水",58,"2",3.6,2,29,0,100.8,"茶菁1"
"44035","台茶12號","7區","第四水",58,"3",9.4,4,14.5,0,100.8,"茶菁1"
"44035","台茶12號","7區","第四水",58,"4",7,5,11.6,0,100.8,"茶菁1"
"44035","台茶12號","7區","第四水",58,"5",6.5,4,14.5,1,100.8,"茶菁1"
"44035","台茶12號","7區","第四水",58,"6",11,6,9.66666666666667,0,100.8,"茶菁1"
"44035","台茶12號","7區","第四水",58,"7",3.3,2,29,1,100.8,"茶菁1"
"44035","台茶12號","7區","第四水",58,"8",3.9,3,19.3333333333333,0,100.8,"茶菁1"
"44035","台茶12號","7區","第四水",58,"9",19.5,7,8.28571428571429,0,100.8,"茶菁1"
"44035","台茶12號","7區","第四水",58,"10",16.3,5,11.6,0,100.8,"茶菁1"
"44035","台茶12號","7區","第四水",58,"11",9.3,5,11.6,0,98.3,"茶菁2"
"44035","台茶12號","7區","第四水",58,"12",3.5,2,29,0,98.3,"茶菁2"
"44035","台茶12號","7區","第四水",58,"13",15.9,5,11.6,0,98.3,"茶菁2"
"44035","台茶12號","7區","第四水",58,"14",10.7,4,14.5,0,98.3,"茶菁2"
"44035","台茶12號","7區","第四水",58,"15",15.1,6,9.66666666666667,0,98.3,"茶菁2"
"44035","台茶12號","7區","第四水",58,"16",8.8,5,11.6,1,98.3,"茶菁2"
"44035","台茶12號","7區","第四水",58,"17",8.6,5,11.6,0,98.3,"茶菁2"
"44035","台茶12號","7區","第四水",58,"18",9.5,4,14.5,0,98.3,"茶菁2"
"44035","台茶12號","7區","第四水",58,"19",6.9,4,14.5,0,98.3,"茶菁2"
"44035","台茶12號","7區","第四水",58,"20",16.3,7,8.28571428571429,0,98.3,"茶菁2"
"44035","台茶12號","7區","第四水",58,"21",6.8,3,19.3333333333333,0,92.5,"茶菁3"
"44035","台茶12號","7區","第四水",58,"22",12.9,4,14.5,0,92.5,"茶菁3"
"44035","台茶12號","7區","第四水",58,"23",10.4,5,11.6,0,92.5,"茶菁3"
"44035","台茶12號","7區","第四水",58,"24",7.1,3,19.3333333333333,0,92.5,"茶菁3"
"44035","台茶12號","7區","第四水",58,"25",12.6,6,9.66666666666667,0,92.5,"茶菁3"
"44035","台茶12號","7區","第四水",58,"26",4.6,3,19.3333333333333,0,92.5,"茶菁3"
"44035","台茶12號","7區","第四水",58,"27",14.1,6,9.66666666666667,0,92.5,"茶菁3"
"44035","台茶12號","7區","第四水",58,"28",4.1,2,29,0,92.5,"茶菁3"
"44035","台茶12號","7區","第四水",58,"29",2.5,3,19.3333333333333,1,92.5,"茶菁3"
"44035","台茶12號","7區","第四水",58,"30",5.5,3,19.3333333333333,0,92.5,"茶菁3"
"44042","青心大冇","2-4,5,6","第四水",56,"1",13,5,11.2,0,54.7,"茶菁1"
"44042","青心大冇","2-4,5,6","第四水",56,"2",4.9,2,28,0,54.7,"茶菁1"
"44042","青心大冇","2-4,5,6","第四水",56,"3",9.1,4,14,0,54.7,"茶菁1"
"44042","青心大冇","2-4,5,6","第四水",56,"4",3.3,2,28,0,54.7,"茶菁1"
"44042","青心大冇","2-4,5,6","第四水",56,"5",5.6,4,14,0,54.7,"茶菁1"
"44042","青心大冇","2-4,5,6","第四水",56,"6",6.5,4,14,0,54.7,"茶菁1"
"44042","青心大冇","2-4,5,6","第四水",56,"7",2.5,3,18.6666666666667,0,54.7,"茶菁1"
"44042","青心大冇","2-4,5,6","第四水",56,"8",4.7,3,18.6666666666667,0,54.7,"茶菁1"
"44042","青心大冇","2-4,5,6","第四水",56,"9",5.2,3,18.6666666666667,0,54.7,"茶菁1"
"44042","青心大冇","2-4,5,6","第四水",56,"10",2.3,2,28,0,54.7,"茶菁1"
"44042","青心大冇","2-4,5,6","第四水",56,"11",10.2,4,14,0,62.5,"茶菁2"
"44042","青心大冇","2-4,5,6","第四水",56,"12",5,3,18.6666666666667,0,62.5,"茶菁2"
"44042","青心大冇","2-4,5,6","第四水",56,"13",9,4,14,0,62.5,"茶菁2"
"44042","青心大冇","2-4,5,6","第四水",56,"14",12,4,14,0,62.5,"茶菁2"
"44042","青心大冇","2-4,5,6","第四水",56,"15",6.6,4,14,0,62.5,"茶菁2"
"44042","青心大冇","2-4,5,6","第四水",56,"16",3.5,2,28,0,62.5,"茶菁2"
"44042","青心大冇","2-4,5,6","第四水",56,"17",13,5,11.2,0,62.5,"茶菁2"
"44042","青心大冇","2-4,5,6","第四水",56,"18",5.8,4,14,0,62.5,"茶菁2"
"44042","青心大冇","2-4,5,6","第四水",56,"19",5.2,3,18.6666666666667,0,62.5,"茶菁2"
"44042","青心大冇","2-4,5,6","第四水",56,"20",8.7,4,14,0,62.5,"茶菁2"
"44042","青心大冇","2-4,5,6","第四水",56,"21",9.3,5,11.2,0,51.4,"茶菁3"
"44042","青心大冇","2-4,5,6","第四水",56,"22",7,4,14,0,51.4,"茶菁3"
"44042","青心大冇","2-4,5,6","第四水",56,"23",4,3,18.6666666666667,0,51.4,"茶菁3"
"44042","青心大冇","2-4,5,6","第四水",56,"24",4.9,3,18.6666666666667,0,51.4,"茶菁3"
"44042","青心大冇","2-4,5,6","第四水",56,"25",5.2,4,14,0,51.4,"茶菁3"
"44042","青心大冇","2-4,5,6","第四水",56,"26",6.3,4,14,0,51.4,"茶菁3"
"44042","青心大冇","2-4,5,6","第四水",56,"27",8.7,4,14,0,51.4,"茶菁3"
"44042","青心大冇","2-4,5,6","第四水",56,"28",3,2,28,0,51.4,"茶菁3"
"44042","青心大冇","2-4,5,6","第四水",56,"29",10.8,4,14,1,51.4,"茶菁3"
"44042","青心大冇","2-4,5,6","第四水",56,"30",6,3,18.6666666666667,0,51.4,"茶菁3"
"8/11、8/12","台茶18號","12區","第四水",63,"1",8.8,5,12.6,0,104.2,"茶菁1"
"8/11、8/12","台茶18號","12區","第四水",63,"2",2.9,3,21,0,104.2,"茶菁1"
"8/11、8/12","台茶18號","12區","第四水",63,"3",4.8,3,21,0,104.2,"茶菁1"
"8/11、8/12","台茶18號","12區","第四水",63,"4",6,4,15.75,0,104.2,"茶菁1"
"8/11、8/12","台茶18號","12區","第四水",63,"5",10.5,5,12.6,0,104.2,"茶菁1"
"8/11、8/12","台茶18號","12區","第四水",63,"6",1.6,2,31.5,1,104.2,"茶菁1"
"8/11、8/12","台茶18號","12區","第四水",63,"7",5.6,4,15.75,0,104.2,"茶菁1"
"8/11、8/12","台茶18號","12區","第四水",63,"8",7.5,4,15.75,0,104.2,"茶菁1"
"8/11、8/12","台茶18號","12區","第四水",63,"9",3.1,2,31.5,0,104.2,"茶菁1"
"8/11、8/12","台茶18號","12區","第四水",63,"10",5.4,4,15.75,0,104.2,"茶菁1"
"8/11、8/12","台茶18號","12區","第四水",63,"11",7.5,5,12.6,1,114,"茶菁2"
"8/11、8/12","台茶18號","12區","第四水",63,"12",12,5,12.6,0,114,"茶菁2"
"8/11、8/12","台茶18號","12區","第四水",63,"13",6.7,4,15.75,0,114,"茶菁2"
"8/11、8/12","台茶18號","12區","第四水",63,"14",9.5,5,12.6,1,114,"茶菁2"
"8/11、8/12","台茶18號","12區","第四水",63,"15",10.7,5,12.6,0,114,"茶菁2"
"8/11、8/12","台茶18號","12區","第四水",63,"16",6.7,4,15.75,0,114,"茶菁2"
"8/11、8/12","台茶18號","12區","第四水",63,"17",8.1,5,12.6,0,114,"茶菁2"
"8/11、8/12","台茶18號","12區","第四水",63,"18",5.1,3,21,0,114,"茶菁2"
"8/11、8/12","台茶18號","12區","第四水",63,"19",8.2,5,12.6,0,114,"茶菁2"
"8/11、8/12","台茶18號","12區","第四水",63,"20",6.7,4,15.75,1,114,"茶菁2"
"8/11、8/12","台茶18號","12區","第四水",63,"21",11.7,6,10.5,0,99.3,"茶菁3"
"8/11、8/12","台茶18號","12區","第四水",63,"22",5,4,15.75,1,99.3,"茶菁3"
"8/11、8/12","台茶18號","12區","第四水",63,"23",8,4,15.75,0,99.3,"茶菁3"
"8/11、8/12","台茶18號","12區","第四水",63,"24",13.2,6,10.5,0,99.3,"茶菁3"
"8/11、8/12","台茶18號","12區","第四水",63,"25",5.7,3,21,0,99.3,"茶菁3"
"8/11、8/12","台茶18號","12區","第四水",63,"26",5.8,4,15.75,0,99.3,"茶菁3"
"8/11、8/12","台茶18號","12區","第四水",63,"27",15.6,5,12.6,0,99.3,"茶菁3"
"8/11、8/12","台茶18號","12區","第四水",63,"28",5.4,3,21,0,99.3,"茶菁3"
"8/11、8/12","台茶18號","12區","第四水",63,"29",3.8,4,15.75,1,99.3,"茶菁3"
"8/11、8/12","台茶18號","12區","第四水",63,"30",6,4,15.75,1,99.3,"茶菁3"
"44084","四季春","5區","第五水",58,"1",7.4,4,14.5,0,106.6,"茶菁1"
"44084","四季春","5區","第五水",58,"2",7,5,11.6,0,106.6,"茶菁1"
"44084","四季春","5區","第五水",58,"3",6.3,5,11.6,1,106.6,"茶菁1"
"44084","四季春","5區","第五水",58,"4",4.2,4,14.5,1,106.6,"茶菁1"
"44084","四季春","5區","第五水",58,"5",9.1,5,11.6,0,106.6,"茶菁1"
"44084","四季春","5區","第五水",58,"6",13,6,9.66666666666667,1,106.6,"茶菁1"
"44084","四季春","5區","第五水",58,"7",4,4,14.5,1,106.6,"茶菁1"
"44084","四季春","5區","第五水",58,"8",16.2,7,8.28571428571429,0,106.6,"茶菁1"
"44084","四季春","5區","第五水",58,"9",11.5,6,9.66666666666667,1,106.6,"茶菁1"
"44084","四季春","5區","第五水",58,"10",9.2,4,14.5,0,106.6,"茶菁1"
"44084","四季春","5區","第五水",58,"11",3.8,3,19.3333333333333,1,121.9,"茶菁2"
"44084","四季春","5區","第五水",58,"12",3.3,3,19.3333333333333,1,121.9,"茶菁2"
"44084","四季春","5區","第五水",58,"13",11.2,5,11.6,0,121.9,"茶菁2"
"44084","四季春","5區","第五水",58,"14",5.8,4,14.5,0,121.9,"茶菁2"
"44084","四季春","5區","第五水",58,"15",8.8,5,11.6,0,121.9,"茶菁2"
"44084","四季春","5區","第五水",58,"16",10.7,5,11.6,0,121.9,"茶菁2"
"44084","四季春","5區","第五水",58,"17",10.7,5,11.6,0,121.9,"茶菁2"
"44084","四季春","5區","第五水",58,"18",9.2,5,11.6,0,121.9,"茶菁2"
"44084","四季春","5區","第五水",58,"19",2.9,3,19.3333333333333,0,121.9,"茶菁2"
"44084","四季春","5區","第五水",58,"20",6.9,5,11.6,1,121.9,"茶菁2"
"44084","四季春","5區","第五水",58,"21",4.2,3,19.3333333333333,1,116,"茶菁3"
"44084","四季春","5區","第五水",58,"22",7.1,5,11.6,1,116,"茶菁3"
"44084","四季春","5區","第五水",58,"23",11.4,7,8.28571428571429,0,116,"茶菁3"
"44084","四季春","5區","第五水",58,"24",4.5,4,14.5,1,116,"茶菁3"
"44084","四季春","5區","第五水",58,"25",4.3,3,19.3333333333333,0,116,"茶菁3"
"44084","四季春","5區","第五水",58,"26",9.8,5,11.6,0,116,"茶菁3"
"44084","四季春","5區","第五水",58,"27",11.1,6,9.66666666666667,0,116,"茶菁3"
"44084","四季春","5區","第五水",58,"28",3.5,3,19.3333333333333,1,116,"茶菁3"
"44084","四季春","5區","第五水",58,"29",9.8,6,9.66666666666667,1,116,"茶菁3"
"44084","四季春","5區","第五水",58,"30",4.4,4,14.5,1,116,"茶菁3"
"44088","青心大冇","10-1","第五水",59,"1",7.5,4,14.75,1,98.2,"茶菁1"
"44088","青心大冇","10-1","第五水",59,"2",13.1,5,11.8,0,98.2,"茶菁1"
"44088","青心大冇","10-1","第五水",59,"3",10.4,5,11.8,0,98.2,"茶菁1"
"44088","青心大冇","10-1","第五水",59,"4",8.2,4,14.75,0,98.2,"茶菁1"
"44088","青心大冇","10-1","第五水",59,"5",7.7,3,19.6666666666667,0,98.2,"茶菁1"
"44088","青心大冇","10-1","第五水",59,"6",3.7,2,29.5,1,98.2,"茶菁1"
"44088","青心大冇","10-1","第五水",59,"7",9.1,4,14.75,0,98.2,"茶菁1"
"44088","青心大冇","10-1","第五水",59,"8",9.9,4,14.75,0,98.2,"茶菁1"
"44088","青心大冇","10-1","第五水",59,"9",12.4,6,9.83333333333333,0,98.2,"茶菁1"
"44088","青心大冇","10-1","第五水",59,"10",6.1,4,14.75,1,98.2,"茶菁1"
"44088","青心大冇","10-1","第五水",59,"11",11.9,5,11.8,0,100.6,"茶菁2"
"44088","青心大冇","10-1","第五水",59,"12",13.1,5,11.8,0,100.6,"茶菁2"
"44088","青心大冇","10-1","第五水",59,"13",1.7,2,29.5,1,100.6,"茶菁2"
"44088","青心大冇","10-1","第五水",59,"14",7.7,4,14.75,1,100.6,"茶菁2"
"44088","青心大冇","10-1","第五水",59,"15",3.9,2,29.5,1,100.6,"茶菁2"
"44088","青心大冇","10-1","第五水",59,"16",20.6,7,8.42857142857143,0,100.6,"茶菁2"
"44088","青心大冇","10-1","第五水",59,"17",7.7,4,14.75,0,100.6,"茶菁2"
"44088","青心大冇","10-1","第五水",59,"18",11,6,9.83333333333333,0,100.6,"茶菁2"
"44088","青心大冇","10-1","第五水",59,"19",4.5,3,19.6666666666667,1,100.6,"茶菁2"
"44088","青心大冇","10-1","第五水",59,"20",8.8,4,14.75,0,100.6,"茶菁2"
"44088","青心大冇","10-1","第五水",59,"21",6.1,3,19.6666666666667,1,92.5,"茶菁3"
"44088","青心大冇","10-1","第五水",59,"22",6.6,4,14.75,1,92.5,"茶菁3"
"44088","青心大冇","10-1","第五水",59,"23",5.3,3,19.6666666666667,1,92.5,"茶菁3"
"44088","青心大冇","10-1","第五水",59,"24",6.3,3,19.6666666666667,0,92.5,"茶菁3"
"44088","青心大冇","10-1","第五水",59,"25",19.2,6,9.83333333333333,0,92.5,"茶菁3"
"44088","青心大冇","10-1","第五水",59,"26",11.5,6,9.83333333333333,0,92.5,"茶菁3"
"44088","青心大冇","10-1","第五水",59,"27",6.5,4,14.75,1,92.5,"茶菁3"
"44088","青心大冇","10-1","第五水",59,"28",6.4,4,14.75,0,92.5,"茶菁3"
"44088","青心大冇","10-1","第五水",59,"29",12.2,5,11.8,0,92.5,"茶菁3"
"44088","青心大冇","10-1","第五水",59,"30",9,5,11.8,0,92.5,"茶菁3"
"44116","台茶8號","10-2,10-3","第五水",65,"1",1.5,2,32.5,0,84,"茶菁1"
"44116","台茶8號","10-2,10-3","第五水",65,"2",1.4,3,21.6666666666667,1,84,"茶菁1"
"44116","台茶8號","10-2,10-3","第五水",65,"3",7.2,4,16.25,0,84,"茶菁1"
"44116","台茶8號","10-2,10-3","第五水",65,"4",3.9,3,21.6666666666667,0,84,"茶菁1"
"44116","台茶8號","10-2,10-3","第五水",65,"5",2,2,32.5,1,84,"茶菁1"
"44116","台茶8號","10-2,10-3","第五水",65,"6",2.2,3,21.6666666666667,0,84,"茶菁1"
"44116","台茶8號","10-2,10-3","第五水",65,"7",2,3,21.6666666666667,1,84,"茶菁1"
"44116","台茶8號","10-2,10-3","第五水",65,"8",5.4,4,16.25,0,84,"茶菁1"
"44116","台茶8號","10-2,10-3","第五水",65,"9",2.8,3,21.6666666666667,0,84,"茶菁1"
"44116","台茶8號","10-2,10-3","第五水",65,"10",8.2,5,13,0,84,"茶菁1"
"44116","台茶8號","10-2,10-3","第五水",65,"11",6,4,16.25,0,90,"茶菁2"
"44116","台茶8號","10-2,10-3","第五水",65,"12",4.8,3,21.6666666666667,0,90,"茶菁2"
"44116","台茶8號","10-2,10-3","第五水",65,"13",3.3,4,16.25,1,90,"茶菁2"
"44116","台茶8號","10-2,10-3","第五水",65,"14",3.7,4,16.25,1,90,"茶菁2"
"44116","台茶8號","10-2,10-3","第五水",65,"15",2.3,3,21.6666666666667,0,90,"茶菁2"
"44116","台茶8號","10-2,10-3","第五水",65,"16",2.8,3,21.6666666666667,1,90,"茶菁2"
"44116","台茶8號","10-2,10-3","第五水",65,"17",6,4,16.25,1,90,"茶菁2"
"44116","台茶8號","10-2,10-3","第五水",65,"18",2.7,3,21.6666666666667,0,90,"茶菁2"
"44116","台茶8號","10-2,10-3","第五水",65,"19",6.7,4,16.25,0,90,"茶菁2"
"44116","台茶8號","10-2,10-3","第五水",65,"20",6.5,5,13,0,90,"茶菁2"
"44116","台茶8號","10-2,10-3","第五水",65,"21",5.9,4,16.25,0,107.5,"茶菁3"
"44116","台茶8號","10-2,10-3","第五水",65,"22",3,2,32.5,0,107.5,"茶菁3"
"44116","台茶8號","10-2,10-3","第五水",65,"23",3.3,4,16.25,0,107.5,"茶菁3"
"44116","台茶8號","10-2,10-3","第五水",65,"24",1.8,3,21.6666666666667,1,107.5,"茶菁3"
"44116","台茶8號","10-2,10-3","第五水",65,"25",7.7,6,10.8333333333333,0,107.5,"茶菁3"
"44116","台茶8號","10-2,10-3","第五水",65,"26",3.7,4,16.25,0,107.5,"茶菁3"
"44116","台茶8號","10-2,10-3","第五水",65,"27",3.6,4,16.25,1,107.5,"茶菁3"
"44116","台茶8號","10-2,10-3","第五水",65,"28",2.2,3,21.6666666666667,0,107.5,"茶菁3"
"44116","台茶8號","10-2,10-3","第五水",65,"29",4.4,5,13,0,107.5,"茶菁3"
"44116","台茶8號","10-2,10-3","第五水",65,"30",10.4,5,13,0,107.5,"茶菁3"
"44130","台茶18號","23區","第五水",64,"1",5.2,4,16,0,83.8,"茶菁1"
"44130","台茶18號","23區","第五水",64,"2",3.3,3,21.3333333333333,0,83.8,"茶菁1"
"44130","台茶18號","23區","第五水",64,"3",3.3,4,16,0,83.8,"茶菁1"
"44130","台茶18號","23區","第五水",64,"4",5.6,4,16,0,83.8,"茶菁1"
"44130","台茶18號","23區","第五水",64,"5",3,3,21.3333333333333,0,83.8,"茶菁1"
"44130","台茶18號","23區","第五水",64,"6",3.6,4,16,0,83.8,"茶菁1"
"44130","台茶18號","23區","第五水",64,"7",9.9,5,12.8,0,83.8,"茶菁1"
"44130","台茶18號","23區","第五水",64,"8",3.7,4,16,1,83.8,"茶菁1"
"44130","台茶18號","23區","第五水",64,"9",6,4,16,0,83.8,"茶菁1"
"44130","台茶18號","23區","第五水",64,"10",1,3,21.3333333333333,1,83.8,"茶菁1"
"44130","台茶18號","23區","第五水",64,"11",2.5,3,21.3333333333333,0,73.7,"茶菁2"
"44130","台茶18號","23區","第五水",64,"12",3.1,4,16,1,73.7,"茶菁2"
"44130","台茶18號","23區","第五水",64,"13",2.5,3,21.3333333333333,1,73.7,"茶菁2"
"44130","台茶18號","23區","第五水",64,"14",5.2,4,16,0,73.7,"茶菁2"
"44130","台茶18號","23區","第五水",64,"15",8.6,4,16,0,73.7,"茶菁2"
"44130","台茶18號","23區","第五水",64,"16",1.5,3,21.3333333333333,1,73.7,"茶菁2"
"44130","台茶18號","23區","第五水",64,"17",3.7,4,16,0,73.7,"茶菁2"
"44130","台茶18號","23區","第五水",64,"18",2.9,3,21.3333333333333,1,73.7,"茶菁2"
"44130","台茶18號","23區","第五水",64,"19",3.3,3,21.3333333333333,0,73.7,"茶菁2"
"44130","台茶18號","23區","第五水",64,"20",2.1,3,21.3333333333333,1,73.7,"茶菁2"
"44130","台茶18號","23區","第五水",64,"21",6.1,4,16,0,73.5,"茶菁3"
"44130","台茶18號","23區","第五水",64,"22",1.3,2,32,0,73.5,"茶菁3"
"44130","台茶18號","23區","第五水",64,"23",4.6,3,21.3333333333333,0,73.5,"茶菁3"
"44130","台茶18號","23區","第五水",64,"24",3,3,21.3333333333333,0,73.5,"茶菁3"
"44130","台茶18號","23區","第五水",64,"25",4.7,4,16,0,73.5,"茶菁3"
"44130","台茶18號","23區","第五水",64,"26",4.7,4,16,0,73.5,"茶菁3"
"44130","台茶18號","23區","第五水",64,"27",9,4,16,0,73.5,"茶菁3"
"44130","台茶18號","23區","第五水",64,"28",3.3,4,16,1,73.5,"茶菁3"
"44130","台茶18號","23區","第五水",64,"29",4,5,12.8,1,73.5,"茶菁3"
"44130","台茶18號","23區","第五水",64,"30",3.8,5,12.8,0,73.5,"茶菁3"
"44139","台茶12號","9-1","第六水",57,"1",12.9,6,9.5,0,106.1,"茶菁1"
"44139","台茶12號","9-1","第六水",57,"2",8.7,4,14.25,1,106.1,"茶菁1"
"44139","台茶12號","9-1","第六水",57,"3",13.1,5,11.4,1,106.1,"茶菁1"
"44139","台茶12號","9-1","第六水",57,"4",10.1,5,11.4,0,106.1,"茶菁1"
"44139","台茶12號","9-1","第六水",57,"5",19.8,6,9.5,0,106.1,"茶菁1"
"44139","台茶12號","9-1","第六水",57,"6",13.8,6,9.5,1,106.1,"茶菁1"
"44139","台茶12號","9-1","第六水",57,"7",12.7,6,9.5,0,106.1,"茶菁1"
"44139","台茶12號","9-1","第六水",57,"8",16.7,5,11.4,0,106.1,"茶菁1"
"44139","台茶12號","9-1","第六水",57,"9",10.9,7,8.14285714285714,1,106.1,"茶菁1"
"44139","台茶12號","9-1","第六水",57,"10",9.6,5,11.4,1,106.1,"茶菁1"
"44139","台茶12號","9-1","第六水",57,"11",6.7,4,14.25,1,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"12",8.5,6,9.5,1,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"13",13.3,5,11.4,1,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"14",11.7,5,11.4,1,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"15",10.5,5,11.4,1,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"16",11.9,5,11.4,1,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"17",13.1,5,11.4,0,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"18",8,5,11.4,1,70.3,"茶菁2"
